X,CH2,
Second,Volt,
5.24e-02,9.60e+00
5.28e-02,9.60e+00
5.32e-02,9.40e+00
5.36e-02,9.40e+00
5.40e-02,9.00e+00
5.44e-02,9.00e+00
5.48e-02,8.80e+00
5.52e-02,8.60e+00
5.56e-02,8.40e+00
5.60e-02,8.40e+00
5.64e-02,8.00e+00
5.68e-02,8.00e+00
5.72e-02,7.80e+00
5.76e-02,7.80e+00
5.80e-02,-9.00e+00
5.84e-02,-6.20e+00
5.88e-02,2.20e+00
5.92e-02,-4.00e+00
5.96e-02,-1.00e+01
6.00e-02,-1.02e+01
6.04e-02,-9.80e+00
6.08e-02,-1.00e+01
6.12e-02,-9.60e+00
6.16e-02,-9.80e+00
6.20e-02,-9.20e+00
6.24e-02,-9.20e+00
6.28e-02,-9.00e+00
6.32e-02,-9.00e+00
6.36e-02,-8.60e+00
6.40e-02,-8.60e+00
6.44e-02,-8.20e+00
6.48e-02,-8.40e+00
6.52e-02,-8.00e+00
6.56e-02,-8.00e+00
6.59e-02,-7.80e+00
6.63e-02,-7.80e+00
6.68e-02,7.60e+00
6.72e-02,-1.40e+00
6.76e-02,8.80e+00
6.80e-02,7.80e+00
6.84e-02,1.02e+01
6.88e-02,1.02e+01
6.92e-02,9.80e+00
6.96e-02,9.60e+00
7.00e-02,9.40e+00
7.03e-02,9.40e+00
7.07e-02,9.00e+00
7.12e-02,9.00e+00
7.16e-02,8.60e+00
7.20e-02,8.60e+00
7.24e-02,8.40e+00
7.28e-02,8.40e+00
7.32e-02,8.00e+00
7.36e-02,8.00e+00
7.40e-02,7.80e+00
7.44e-02,7.80e+00
7.47e-02,-9.60e+00
7.52e-02,2.20e+00
7.56e-02,-7.60e+00
7.60e-02,-7.00e+00
7.64e-02,-1.02e+01
7.68e-02,-1.02e+01
7.72e-02,-9.80e+00
7.76e-02,-1.00e+01
7.80e-02,-9.40e+00
7.84e-02,-9.60e+00
7.88e-02,-9.20e+00
7.91e-02,-9.00e+00
7.95e-02,-8.80e+00
8.00e-02,-8.80e+00
8.04e-02,-8.40e+00
8.08e-02,-8.40e+00
8.12e-02,-8.20e+00
8.16e-02,-8.20e+00
8.20e-02,-7.80e+00
8.24e-02,-8.00e+00
8.28e-02,8.40e+00
8.32e-02,-2.00e+00
8.35e-02,6.80e+00
8.39e-02,2.60e+00
8.43e-02,9.40e+00
8.48e-02,1.02e+01
8.52e-02,9.60e+00
8.56e-02,9.80e+00
8.60e-02,9.40e+00
8.64e-02,9.40e+00
8.68e-02,9.20e+00
8.72e-02,9.20e+00
8.76e-02,8.80e+00
8.79e-02,8.60e+00
8.83e-02,8.40e+00
8.87e-02,8.40e+00
8.92e-02,8.00e+00
8.96e-02,8.20e+00
9.00e-02,8.00e+00
9.04e-02,7.80e+00
9.08e-02,7.60e+00
9.12e-02,7.40e+00
9.16e-02,-9.80e+00
9.20e-02,-6.00e-01
9.23e-02,-7.80e+00
9.27e-02,-7.40e+00
9.31e-02,-1.02e+01
9.36e-02,-9.80e+00
9.40e-02,-1.02e+01
9.44e-02,-9.80e+00
9.48e-02,-9.40e+00
9.52e-02,-9.40e+00
9.56e-02,-9.20e+00
9.60e-02,-9.00e+00
9.64e-02,-8.80e+00
9.67e-02,-8.80e+00
9.71e-02,-8.40e+00
9.75e-02,-8.40e+00
9.79e-02,-8.00e+00
9.84e-02,-8.20e+00
9.88e-02,-7.80e+00
9.92e-02,-5.60e+00
9.96e-02,9.80e+00
1.00e-01,6.00e+00
1.00e-01,2.20e+00
1.01e-01,6.40e+00
1.01e-01,9.60e+00
1.02e-01,9.60e+00
1.02e-01,9.60e+00
1.02e-01,9.60e+00
1.03e-01,9.20e+00
1.03e-01,9.20e+00
1.04e-01,8.80e+00
1.04e-01,8.80e+00
1.04e-01,8.40e+00
1.05e-01,8.60e+00
1.05e-01,8.20e+00
1.06e-01,8.20e+00
1.06e-01,8.00e+00
1.06e-01,7.80e+00
1.07e-01,-9.40e+00
1.07e-01,3.00e+00
1.08e-01,-6.20e+00
1.08e-01,-1.40e+00
1.08e-01,-5.20e+00
1.09e-01,-2.00e+00
1.09e-01,-8.60e+00
1.10e-01,-9.80e+00
1.10e-01,-9.60e+00
1.10e-01,-9.80e+00
1.11e-01,-9.40e+00
1.11e-01,-9.40e+00
1.12e-01,-9.00e+00
1.12e-01,-9.20e+00
1.12e-01,-8.80e+00
1.13e-01,-8.80e+00
1.13e-01,-8.40e+00
1.14e-01,-8.40e+00
1.14e-01,-8.20e+00
1.14e-01,-8.20e+00
1.15e-01,4.20e+00
1.15e-01,-6.00e-01
1.16e-01,4.60e+00
1.16e-01,4.20e+00
1.16e-01,2.60e+00
1.17e-01,1.00e+00
1.17e-01,5.60e+00
1.18e-01,4.80e+00
1.18e-01,9.40e+00
1.18e-01,7.60e+00
1.19e-01,9.20e+00
1.19e-01,9.20e+00
1.20e-01,8.80e+00
1.20e-01,8.80e+00
1.20e-01,8.40e+00
1.21e-01,8.40e+00
1.21e-01,8.00e+00
1.22e-01,6.80e+00
1.22e-01,-2.60e+00
1.22e-01,2.60e+00
1.23e-01,2.00e-01
1.23e-01,-2.00e-01
1.24e-01,-2.20e+00
1.24e-01,-1.00e+00
1.24e-01,-3.40e+00
1.25e-01,-2.80e+00
1.25e-01,-6.00e-01
1.26e-01,0.00e+00
1.26e-01,-6.60e+00
1.26e-01,-5.40e+00
1.27e-01,-7.20e+00
1.27e-01,-9.20e+00
1.28e-01,-5.80e+00
1.28e-01,-9.00e+00
1.28e-01,-6.60e+00
1.29e-01,-8.60e+00
1.29e-01,-2.00e-01
1.30e-01,-5.40e+00
1.30e-01,-1.80e+00
1.30e-01,-4.40e+00
1.31e-01,-6.00e-01
1.31e-01,-1.40e+00
1.32e-01,1.20e+00
1.32e-01,-6.00e-01
1.32e-01,1.60e+00
1.33e-01,1.80e+00
1.33e-01,-2.00e-01
1.34e-01,-2.40e+00
1.34e-01,-6.00e-01
1.34e-01,-1.00e+00
1.35e-01,3.00e+00
1.35e-01,2.20e+00
1.36e-01,4.80e+00
1.36e-01,4.40e+00
1.36e-01,6.20e+00
1.37e-01,7.60e+00
1.37e-01,3.80e+00
1.38e-01,1.60e+00
1.38e-01,3.80e+00
1.38e-01,4.00e+00
1.39e-01,2.20e+00
1.39e-01,3.60e+00
1.40e-01,1.20e+00
1.40e-01,1.40e+00
1.40e-01,-8.00e-01
1.41e-01,2.00e-01
1.41e-01,-1.20e+00
1.42e-01,-2.00e-01
1.42e-01,3.20e+00
1.42e-01,3.00e+00
1.43e-01,-1.40e+00
1.43e-01,-1.20e+00
1.44e-01,-2.20e+00
1.44e-01,-2.40e+00
1.44e-01,-4.20e+00
1.45e-01,-6.00e+00
1.45e-01,-3.60e+00
1.46e-01,-4.60e+00
1.46e-01,-2.00e+00
1.46e-01,-2.80e+00
1.47e-01,-4.00e+00
1.47e-01,-3.00e+00
1.48e-01,-4.40e+00
1.48e-01,-3.00e+00
1.48e-01,-1.40e+00
1.49e-01,-1.60e+00
1.49e-01,0.00e+00
1.50e-01,4.00e-01
1.50e-01,-1.40e+00
1.50e-01,-2.00e+00
1.51e-01,-1.20e+00
1.51e-01,-8.00e-01
1.52e-01,4.00e-01
1.52e-01,-2.00e-01
1.52e-01,1.80e+00
1.53e-01,2.20e+00
1.53e-01,4.20e+00
1.54e-01,4.60e+00
1.54e-01,2.00e+00
1.54e-01,2.00e+00
1.55e-01,3.20e+00
1.55e-01,3.60e+00
1.56e-01,2.80e+00
1.56e-01,3.40e+00
1.56e-01,1.80e+00
1.57e-01,2.00e+00
1.57e-01,1.00e+00
1.58e-01,1.00e+00
1.58e-01,0.00e+00
1.58e-01,4.00e-01
1.59e-01,2.00e+00
1.59e-01,1.40e+00
1.60e-01,-6.00e-01
1.60e-01,-8.00e-01
1.60e-01,-1.60e+00
1.61e-01,-1.60e+00
1.61e-01,-2.80e+00
1.62e-01,-3.20e+00
1.62e-01,-4.80e+00
1.62e-01,-3.60e+00
1.63e-01,-1.80e+00
1.63e-01,-2.20e+00
1.64e-01,-3.40e+00
1.64e-01,-3.40e+00
1.64e-01,-2.40e+00
1.65e-01,-2.20e+00
1.65e-01,-8.00e-01
1.66e-01,-1.60e+00
1.66e-01,0.00e+00
1.66e-01,0.00e+00
1.67e-01,-1.80e+00
1.67e-01,-2.20e+00
1.68e-01,4.00e-01
1.68e-01,6.00e-01
1.68e-01,1.20e+00
1.69e-01,1.20e+00
1.69e-01,2.00e+00
1.70e-01,2.40e+00
1.70e-01,4.00e+00
1.70e-01,3.20e+00
1.71e-01,1.80e+00
1.71e-01,1.60e+00
1.72e-01,2.40e+00
1.72e-01,2.60e+00
1.72e-01,2.20e+00
1.73e-01,2.40e+00
1.73e-01,1.20e+00
1.74e-01,1.20e+00
1.74e-01,2.00e-01
1.74e-01,-2.00e-01
1.75e-01,4.00e-01
1.75e-01,4.00e-01
1.76e-01,1.60e+00
1.76e-01,8.00e-01
1.76e-01,-1.40e+00
1.77e-01,-1.40e+00
1.77e-01,-2.40e+00
1.78e-01,-2.20e+00
1.78e-01,-3.60e+00
1.78e-01,-4.40e+00
1.79e-01,-2.60e+00
1.79e-01,-2.20e+00
1.80e-01,-1.40e+00
1.80e-01,-2.20e+00
1.80e-01,-2.60e+00
1.81e-01,-2.80e+00
1.81e-01,-1.20e+00
1.82e-01,-1.60e+00
1.82e-01,0.00e+00
1.82e-01,-6.00e-01
1.83e-01,6.00e-01
1.83e-01,4.00e-01
1.84e-01,-1.80e+00
1.84e-01,-1.40e+00
1.84e-01,8.00e-01
1.85e-01,8.00e-01
1.85e-01,1.40e+00
1.86e-01,1.40e+00
1.86e-01,2.40e+00
1.86e-01,2.80e+00
1.87e-01,4.00e+00
1.87e-01,3.20e+00
1.88e-01,1.00e+00
1.88e-01,1.20e+00
1.88e-01,1.80e+00
1.89e-01,1.60e+00
1.89e-01,2.20e+00
1.90e-01,2.00e+00
1.90e-01,8.00e-01
1.90e-01,8.00e-01
1.91e-01,-2.00e-01
1.91e-01,-6.00e-01
1.92e-01,0.00e+00
1.92e-01,4.00e-01
1.92e-01,1.40e+00
1.93e-01,2.00e-01
1.93e-01,-1.40e+00
1.94e-01,-1.20e+00
1.94e-01,-2.60e+00
1.94e-01,-2.40e+00
1.95e-01,-4.00e+00
1.95e-01,-4.40e+00
1.96e-01,-1.80e+00
1.96e-01,-1.40e+00
1.96e-01,-2.20e+00
1.97e-01,-2.00e+00
1.97e-01,-2.40e+00
1.98e-01,-2.60e+00
1.98e-01,-1.20e+00
1.98e-01,-1.40e+00
1.99e-01,-2.00e-01
1.99e-01,0.00e+00
2.00e-01,6.00e-01
2.00e-01,0.00e+00
2.00e-01,-1.80e+00
2.01e-01,-1.40e+00
2.01e-01,1.00e+00
2.02e-01,1.00e+00
2.02e-01,1.40e+00
2.02e-01,2.00e+00
2.03e-01,2.60e+00
2.03e-01,2.80e+00
2.04e-01,3.80e+00
2.04e-01,3.00e+00
2.04e-01,1.20e+00
2.05e-01,1.40e+00
2.05e-01,2.00e+00
2.06e-01,2.00e+00
2.06e-01,1.80e+00
2.06e-01,1.60e+00
2.07e-01,4.00e-01
2.07e-01,1.00e+00
2.08e-01,-6.00e-01
2.08e-01,-2.00e-01
2.08e-01,6.00e-01
2.09e-01,1.40e+00
2.09e-01,4.00e-01
2.10e-01,-2.00e-01
2.10e-01,-1.40e+00
2.10e-01,-1.40e+00
2.11e-01,-2.20e+00
2.11e-01,-2.60e+00
2.12e-01,-4.20e+00
2.12e-01,-4.20e+00
2.12e-01,-2.00e+00
2.13e-01,-1.40e+00
2.13e-01,-2.20e+00
2.14e-01,-2.20e+00
2.14e-01,-2.60e+00
2.14e-01,-2.60e+00
2.15e-01,-1.20e+00
2.15e-01,-1.40e+00
2.16e-01,-2.00e-01
2.16e-01,2.00e-01
2.16e-01,-2.00e-01
2.17e-01,-6.00e-01
2.17e-01,-2.20e+00
2.18e-01,-1.20e+00
2.18e-01,1.00e+00
2.18e-01,1.00e+00
2.19e-01,1.60e+00
2.19e-01,1.60e+00
2.20e-01,2.60e+00
2.20e-01,2.60e+00
2.20e-01,3.60e+00
2.21e-01,2.20e+00
2.21e-01,1.20e+00
2.22e-01,1.60e+00
2.22e-01,2.40e+00
2.22e-01,2.20e+00
2.23e-01,1.60e+00
2.23e-01,1.40e+00
2.24e-01,4.00e-01
2.24e-01,1.00e+00
2.24e-01,0.00e+00
